gml_id,length,Cement,Steel,Gravel,Sand,Lime,Fly ash,Copper,Aluminum,Total
layer_railway_pl.625,19715.88769186797,79652.18627514661,6900.56069215379,275036.6333015582,128744.74662789784,30066.728730098654,5106.414912193804,256.3065399942836,236.59065230241563,526000.1677313456
layer_railway_pl.626,1521.6290286779436,6147.381275858892,532.5701600372803,21226.724950057313,9936.237557266972,2320.4842687338637,394.10191842758735,19.781177372813264,18.25954834413532,40595.54085609885
layer_railway_pl.627,124.80978946916159,504.2315494554128,43.68342631420656,1741.096563094804,815.0079252336251,190.3349289404714,32.32573547251285,1.6225272630991006,1.497717473629939,3329.800373247762
layer_railway_pl.628,3046.222898229578,12306.740508847493,1066.1780143803524,42494.809430302616,19891.835525439143,4645.489919800107,788.9717306414607,39.60089767698451,36.55467477875493,81270.1807018669
layer_railway_pl.629,213.5525508555211,862.7523054563053,74.74339279943239,2979.0580844345195,1394.4981570865527,325.6676400546697,55.31011067157997,2.7761831611217747,2.5626306102662535,5697.368504274447
layer_railway_pl.630,761.5261024334656,3076.565453831201,266.53413585171296,10623.289128946844,4972.765448890531,1161.327306211035,197.23526053026757,9.899839331635052,9.138313229201588,20316.75488682243
layer_railway_pl.631,146.9686262781268,593.7532501636323,51.43901919734438,2050.212336579869,959.705129596168,224.1271550741434,38.064874206034844,1.9105921416156484,1.7636235153375217,3920.975980474145
layer_railway_pl.632,76.66431255217374,309.72382271078186,26.83250939326081,1069.4671601028238,500.6179609656945,116.91307664206496,19.856056951013,0.9966360631782586,0.9199717506260849,2045.3271945794431
layer_railway_pl.633,177.53497087090835,717.2412823184698,62.13723980481792,2476.6128436491713,1159.3033597870315,270.7408305781352,45.981557455565266,2.3079546213218087,2.1304196504509,4736.455487864963
layer_railway_pl.634,173.58541621748935,701.2850815186571,60.75489567612128,2421.5165562339766,1133.5127679002055,264.71775973167126,44.95862280032974,2.2566104108273617,2.0830249946098722,4631.085319266398
layer_railway_pl.635,941.4790501951961,3803.5753627885924,329.51766756831864,13133.632750222987,6147.858197774631,1435.755551547674,243.8430740005558,12.239227652537549,11.297748602342354,25117.719580157638
layer_railway_pl.636,286.2135334116351,1156.302674983006,100.1747366940723,3992.67879109231,1868.9743731779772,436.47563845274357,74.1293051536135,3.7207759343512565,3.4345624009396216,7635.890857889013
layer_railway_pl.1123,153.28852655154924,619.2856472682589,53.65098429304223,2138.374945394112,1000.9740783816166,233.7650029911126,39.70172837685125,1.9927508451701401,1.8394623186185908,4089.5845998687823
layer_railway_pl.1124,349.4664305058093,1411.8443792434696,122.31325067703325,4875.05670555604,2282.0157912029345,532.9363065213591,90.5118055010046,4.543063596575521,4.193597166069711,9323.414899464486
layer_railway_pl.1466,92.75248227664468,374.7200283976445,32.46336879682564,1293.8971277591934,605.6737092664898,141.44753547188313,24.022892909650974,1.205782269596381,1.1130297873197361,2474.5434746586034
layer_railway_pl.1467,419.5431332244455,1694.95425822676,146.84009662855595,5852.626708481015,2739.616659955629,639.8032781672795,108.66167150513138,5.454060731917791,5.034517598693347,11192.991251294981
layer_railway_pl.1468,2993.709139619183,12094.584924061499,1047.798198866714,41762.24249768761,19548.920681713265,4565.406437919254,775.3706671613684,38.91821881504938,35.9245096754302,79869.16613590019
layer_railway_pl.1469,1230.6986332562406,4972.022478355212,430.7445216396842,17168.245933924554,8036.462075163251,1876.815415715767,318.7509460133663,15.999082232331128,14.768383599074888,32833.80883664324
layer_railway_pl.1470,491.30637299567593,1984.8777469025308,171.9572305484866,6853.72390328968,3208.2306156617637,749.2422188184057,127.24835060588008,6.386982848943787,5.895676475948111,13107.562725151638
layer_railway_pl.1471,474.3692731941238,1916.4518637042602,166.02924561794336,6617.451361058027,3097.6313539576286,723.4131416210388,122.86164175727806,6.16680055152361,5.692431278329487,12655.697839546028
layer_railway_pl.1472,465.3410069329782,1879.9776680092318,162.86935242654238,6491.507046715045,3038.6767752723476,709.6450355727917,120.52332079564135,6.0494330901287166,5.584092083195738,12414.832723964926
layer_railway_pl.1473,753.4666033848359,3044.005077674737,263.7133111846926,10510.85911721846,4920.136920102979,1149.0365701618748,195.1478502766725,9.795065844002867,9.04159924061803,20101.73551170404
layer_railway_pl.1474,959.9150933436784,3878.056977108461,335.9702826702875,13390.815552144315,6268.24555953422,1463.8705173491098,248.61800917601272,12.47889621346782,11.51898112012414,25609.574775315996
layer_railway_pl.1475,134.51865046470996,543.4553478774283,47.08152766264848,1876.535173982704,878.4067875345561,205.1409419586827,34.84033047035989,1.7487424560412297,1.6142238055765197,3588.823075747997
layer_railway_pl.1476,3501.6716239387492,14146.753360712546,1225.5850683785623,48848.31915394555,22865.915704320032,5340.049226506592,906.9329506001361,45.52173111120374,42.02005948726499,93421.09725506189
layer_railway_pl.1477,73.25786422013742,295.9617714493552,25.640252477048097,1021.9472058709171,478.37385335749735,111.71824293570957,18.97378683301559,0.9523522348617864,0.879094370641649,1954.4465595290462
layer_railway_pl.1478,217.25505207927165,877.7104104002575,76.03926822774508,3030.7079765058397,1418.6754900776439,331.3139544208893,56.26905848853136,2.8243156770305315,2.60706062495126,5796.147534422888
layer_railway_pl.1479,1752.164745310452,7078.745571054225,613.2576608586581,24442.698197080805,11441.635786877252,2672.051236598439,453.8106690354071,22.778141689035873,21.02597694372542,46746.00324013755
layer_railway_pl.1480,1544.496394537303,6239.765433930705,540.5737380880561,21545.72470379538,10085.561456328589,2355.3570016693875,400.0245661851615,20.07845312898494,18.53395673444764,41205.619309860704
