id,inter_length,Cement,Steel,Total
54190,52.34907063735483,962.4371401770622,5.9677940526584505,968.405457720427
54617,317.87111206345446,5844.05721657549,36.23730677523381,5880.297702061844
54618,485.2447279918526,8921.21947168293,55.317898991071196,8976.542223121281
54619,485.15515364230527,8919.572648162246,55.3076875152228,8974.885187229005
54620,485.15515364408606,8919.572648194988,55.30768751542581,8974.885187261949
54621,316.1137477934868,5811.748092045777,36.0369672484575,5847.788220431712
55043,182.57009975989885,3356.549458384743,20.812991372628467,3377.364275458369
55044,480.30344323203536,8830.37400078654,54.75459252845204,8885.133396349423
55045,480.30344322999474,8830.374000749021,54.7545925282194,8885.133396311672
55046,480.30344322999474,8830.374000749021,54.7545925282194,8885.133396311672
55047,485.21224683407354,8920.622305921974,55.31419613908439,8975.941354183527
55048,167.41587380651094,3077.9391657739657,19.085409613942247,3097.0262495466463
55468,175.63479784866044,3229.044002099644,20.02236695474729,3249.0681254023693
55469,523.3079121796544,9621.010732343824,59.6571019884806,9680.673067411426
55470,469.5605856814244,8632.866672147133,53.529906767682384,8686.401274520671
55471,465.1762249114279,8552.260243234354,53.030089639902776,8605.294984636505
55472,465.17622490949987,8552.260243198907,53.030089639682984,8605.294984600838
55473,474.52317065173827,8724.103747200503,54.09564145429817,8778.204133886507
55474,297.7333434721365,5473.824542401795,33.94160115582356,5507.769120891053
55897,453.16060919912746,8331.353268519868,51.66030944870053,8383.01810957466
55898,523.3079121792232,9621.010732335897,59.65710198843144,9680.67306740345
55899,347.67311433264496,6391.966730274535,39.63473503392153,6431.604942039598
56324,317.5469290463142,5838.097115047196,36.200349911279815,5874.300640427767
56325,482.99999041944704,8879.94999386163,55.06199890781696,8935.016822769352
56326,482.99999042302454,8879.949993927403,55.0619989082248,8935.01682283553
56327,515.9179991873968,9485.1472558803,58.814651907363235,9543.967066967654
56328,70.14730298260918,1289.65746386224,7.996792540017446,1297.6549578752872
56750,100.27284784198906,1843.5153048464908,11.431104653986752,1854.9474122289557
56751,483.1061461706323,8881.901666285614,55.07410066345208,8936.980598010527
56752,482.94961862973435,8879.023909011481,55.05625652378971,8934.084995031455
56753,482.94961863178276,8879.02390904914,55.05625652402323,8934.08499506935
56754,482.97531739812047,8879.49638061127,55.059186183385734,8934.56039654783
56755,165.45306137492165,3041.852878847321,18.861648996741067,3060.716182374675
57177,305.01660711062,5607.727271562678,34.77189321061068,5642.50221493936
57178,484.16626839800114,8901.392002834567,55.19495459737213,8956.591799094624
57179,484.1450988452632,8901.002800819175,55.19254126836,8956.200183538524
57180,483.15457231949347,8882.791980548165,55.079621244422256,8937.876433338311
57181,382.8817244795533,7039.276675739343,43.64851659066908,7082.929021147257
57604,409.26962132754437,7524.41789541069,46.656736831340055,7571.078724938244
57605,483.5446749740309,8889.96401395081,55.12409294703952,8945.092942344598
57606,487.53182356688274,8963.267700958904,55.57862788662463,9018.851204163764
57607,488.5111041940893,8981.27176549729,55.690265878126176,9036.966916486457
57608,182.56184535734548,3356.3977012763435,20.81205037073738,3377.2115772655343
58030,228.99552136868832,4210.080370408122,26.105489436030467,4236.188149799365
58031,482.0617946194098,8862.701273459905,54.95504458661272,8917.661138664462
58032,482.0416960559138,8862.331761571017,54.952753350374174,8917.289335338348
58033,482.03886814685615,8862.27977049127,54.9524309687416,8917.237021848692
58034,483.2932732294091,8885.341995389956,55.09543314815264,8940.44226147084
58035,74.27505364879961,1365.5461185826446,8.467356115963156,1374.014217449144
58457,331.1239825713513,6087.711108334469,37.74813401313405,6125.4625535874275
58458,488.24192193453985,8976.322852347295,55.65957910053754,9031.987313867054
58459,488.2419219363094,8976.322852379828,55.65957910073927,9031.987313899786
58460,483.330313266277,8886.02297609737,55.099655712355585,8941.127465112859
58461,253.0662732527674,4652.620903089397,28.849555150815483,4681.472988902944
58885,117.76061371446954,2165.0277055343854,13.424709963449528,2178.4535931039723
58886,531.7950908227984,9777.047426826242,60.624640353799016,9837.67738513095
58887,526.1020130666642,9672.380249210491,59.97562948959972,9732.36113972022
58888,157.11793936318853,2888.6117440128273,17.911445087403493,2906.524760279625
59314,327.3746796054005,6018.780210798493,37.32071347501565,6056.104198020304
59315,529.4175219329218,9733.33584656155,60.35359750035308,9793.69473823712
59316,412.6838217471304,7587.187935982776,47.04595567917287,7634.238018500166
59742,10.531786949347099,193.62679774587696,1.2006237122255694,194.827526775972
59743,529.3314663763242,9731.753716014058,60.34378716690096,9792.102796495623
59744,529.4175219350026,9733.335846599804,60.3535975005903,9793.694738275613
59745,202.04284233005112,3714.555635809567,23.032884025625826,3737.5905402636154
60171,224.61128119961916,4129.476158742186,25.605686056756586,4155.084090911755
60172,529.3113232695557,9731.38338519755,60.34149085272935,9791.730169163511
60173,518.7932517940186,9538.008746300515,59.14243070451812,9597.15636493755
60600,444.5524421347767,8173.0922031234495,50.67897840336454,8223.775627051235
60601,528.6276572764388,9718.814192750753,60.26355292951401,9779.08303195684
60602,304.0163760768196,5589.338034008568,34.65786687275743,5623.998941045086
61029,359.47337326943,6608.914372824739,40.97996455271502,6649.897932111186
61030,583.572580341699,10728.976053856333,66.52727415895369,10795.50916374109
61031,84.0752151412153,1545.7219896190918,9.584574526098544,1555.3074048973417
61458,201.52726168709216,3705.076690844573,22.974107832328507,3728.0528139495177
61459,583.630626506386,10730.04323201364,66.533891421728,10796.582959741634
61460,224.15725323956687,4121.128859236905,25.553926869310626,4146.685027678747
61888,55.5263442218765,1020.8512832557573,6.3300032412939204,1027.1818417604934
61889,382.1033648219047,7024.96654121707,43.55978358969713,7068.530145840415
