gml_id,length,Cement,Steel,Gravel,Sand,Lime,Fly ash,Copper,Aluminum,Total
layer_railway_pl.3783,2265.7711748085644,9153.7155462266,793.0199111829975,31607.507888579472,14795.485771499927,3455.301041583061,586.8347342754182,29.45502527251134,27.189254097702776,60448.50917271769
layer_railway_pl.3785,736.1002041940419,2973.8448249439293,257.63507146791466,10268.597848506884,4806.734333387094,1122.5528113959137,190.64995288625684,9.569302654522543,8.833202450328503,19638.417347692844
layer_railway_pl.3990,2092.5550788650116,8453.922518614649,732.3942776027541,29191.143350166913,13664.384664988525,3191.1464952691426,541.971765426038,27.20321602524515,25.11066094638014,55827.276949039646
layer_railway_pl.6896,352.5071754484833,1424.1289888118724,123.37751140696915,4917.475097506342,2301.8718556785957,537.573442558937,91.29935844115717,4.582593280830283,4.230086105381799,9404.538933790085
layer_railway_pl.6900,799.9186510445387,3231.6713502199364,279.97152786558854,11158.865182071315,5223.468791320838,1219.8759428429214,207.17893062053554,10.398942463579004,9.599023812534464,21341.02969121725
layer_railway_pl.6901,126.89714365570214,512.6644603690366,44.414000279495745,1770.2151539970448,828.638348071735,193.51814407494578,32.866360206826855,1.6496628675241276,1.5227657238684256,3385.488895590477
layer_railway_pl.6906,7420.561301535866,29979.067658204898,2597.196455537553,103516.83015642533,48456.265299029204,11316.355984842196,1921.9253770977891,96.46729691996626,89.04673561843039,197973.15496367536
layer_railway_pl.6907,822.8451150982484,3324.2942649969236,287.99579028438694,11478.689355620565,5373.178601591562,1254.8388005248287,213.11688481044632,10.696986496277228,9.874141381178982,21952.68482570617
layer_railway_pl.6908,288.16861685591385,1164.201212097892,100.85901589956984,4019.9522051399986,1881.7410680691173,439.45714070526867,74.63567176568169,3.74619201912688,3.4580234022709666,7688.050529098926
layer_railway_pl.6909,1261.637031527002,5097.013607369087,441.57296103445066,17599.83658980168,8238.489815871322,1923.9964730786778,326.7639911654935,16.401281409851023,15.139644378324023,33659.214364108884
layer_railway_pl.7628,1935.531713742652,7819.548123520315,677.4360998099282,27000.667406709996,12639.022090739518,2951.685863457544,501.30271385934685,25.161912278654476,23.226380564911825,51638.05059094021
layer_railway_pl.7630,155.05200640520368,626.4101058770228,54.268202241821285,2162.9754893525915,1012.48960182598,236.45430976793563,40.15846965894775,2.015676083267648,1.8606240768624442,4136.6324788844295
layer_railway_pl.7631,577.0770377493238,2331.3912325072683,201.97696321226334,8050.224676603068,3768.3130565030847,880.0424825677188,149.4629527770749,7.502001490741209,6.924924452991886,15395.83829011421
layer_railway_pl.8415,1242.7006051747414,5020.510444905955,434.9452118111595,17335.673442187646,8114.834951791062,1895.1184228914806,321.85945674025805,16.15510786727164,14.912407262096899,33154.009445456926
layer_railway_pl.8416,380.98581073166565,1539.1826753559292,133.34503375608296,5314.752059706735,2487.837344077777,581.0033613657902,98.6753249795014,4.952815539511653,4.571829728779988,10164.320444510107
layer_railway_pl.8417,77.0105774586053,311.12273293276536,26.953702110511855,1074.2975555475439,502.87907080469256,117.44113062437307,19.945739561778772,1.0011375069618689,0.9241269295032636,2054.565196018131
layer_railway_pl.8418,107.70683345349713,435.1356071521284,37.697391708724,1502.5103266762849,703.3256224513362,164.25292101658312,27.896069864455757,1.4001888348954625,1.2924820014419656,2873.51060970585
layer_railway_pl.8419,2171.8796642315215,8774.393843495347,760.1578824810325,30297.721316029725,14182.374207431836,3312.11648795307,562.516833035964,28.23443563500978,26.06255597077826,57943.57756203276
layer_railway_pl.8420,91.52893690380341,369.7769050913658,32.0351279163312,1276.8286698080576,597.6839579818363,139.5816287783002,23.705994658085086,1.1898761797494444,1.098347242845641,2441.9005076565713
layer_railway_pl.8421,391.3339110825449,1580.9890007734814,136.9668688788907,5459.108059601502,2555.410439369018,596.784214400881,101.35548297037913,5.087340844073084,4.696006932990538,10440.397413771216
layer_railway_pl.8422,122.23179425382934,493.8164487854705,42.78112798884026,1705.1335298409192,798.1736164775056,186.40348623708974,31.6580347117418,1.5890133252997813,1.466781531045952,3261.022038897913
layer_railway_pl.8423,601.9030011415965,2431.68812461205,210.6660503995588,8396.546865925271,3930.426597454625,917.9020767409347,155.89287729567351,7.8247390148407545,7.222836013699157,16058.170167456654
layer_railway_pl.8424,91.83174172750839,371.0002365791339,32.141109604627935,1281.052797098742,599.6612734806298,140.0434061344503,23.78442110742467,1.193812642457609,1.1019809007301005,2449.979037548196
layer_railway_pl.8425,667.9468056872266,2698.5050949763954,233.7813819905293,9317.857939336813,4361.69264113759,1018.6188786730206,172.9982226729917,8.683308473933947,8.01536166824672,17820.152828929517
layer_railway_pl.8426,339.6947157376612,1372.3666515801515,118.89315050818142,4738.741284540374,2218.2064937669275,518.0344414999333,87.98093137605426,4.4160313045895965,4.076336588851935,9062.715321165064
layer_railway_pl.8427,667.7711683490121,2697.7955201300088,233.71990892215422,9315.40779846872,4360.545729319049,1018.3510317322435,172.95273260239412,8.681025188537157,8.013254020188146,17815.467000383294
layer_railway_pl.8428,220.63506594225223,891.365666406699,77.22227307978828,3077.8591698944188,1440.7469806029071,336.46847556193467,57.14448207904333,2.868255857249279,2.6476207913070264,5886.322924273348
layer_railway_pl.8429,608.2596065798656,2457.368810582657,212.89086230295297,8485.221511789125,3971.9352309665223,927.595900034295,157.5392381041852,7.907374885538252,7.299115278958387,16227.758043944234
layer_railway_pl.8430,268.15456079974535,1083.3444256309713,93.85409627991086,3740.7561231564478,1751.0492820223371,408.93570521961163,69.45203124713404,3.48600929039669,3.217854729596944,7154.095527576406
