id,result
40780,884.501195832367
40781,189.39524179023337
40957,60.930962513560495
41388,7282.876382523933
41593,688.8917565924983
42018,19738.11189201919
42201,9850.428432573905
42518,1634.8300902358828
42975,1421.0981415623248
43086,789.5112217689249
43464,5989.571852387633
43465,8394.063356742798
43889,4676.801166267871
43923,8618.584440033907
44317,6103.795827952174
44341,11037.425391625544
44351,3369.8262835900086
44352,38533.444641969574
44696,147555.77474375683
44740,103926.76700714462
44778,263.1980805129725
44779,1588.4648031510044
44781,934249.9933718347
44795,12526.196669062563
45008,26883.57911457434
45009,12563.627289836037
45011,2837.3601169305725
45169,11441.925977276045
45172,980.0752009838429
45173,1552.2069256902362
45208,26064.442504975326
45432,1136.4716086545097
45492,856500.2756290764
45596,1345.9176915931491
45599,9693.72160877259
45600,372.9589765916004
45619,2889.199995665128
45620,117791.26190808775
45621,26722.610404414303
45656,332009.2214123531
45657,65862.52376534807
45879,2590.2321391620935
46026,1194.7333391790892
46045,31282.173363024045
46046,417499.8128788998
46047,213402.6316017599
46048,531218.6033224657
46049,931262.7079304049
46083,37995.03320331958
46084,2789.2668478604924
46093,52867.365070345935
46259,17094.479271339664
46261,1110.2680337515897
46289,110731.50027614279
46290,78259.07724980831
46395,19735.149005432984
46468,29323.732483032873
46471,32220.397156019535
46472,394726.23621671076
46473,189893.9199739022
46474,481078.321369239
46475,600566.005626656
46476,915673.1160064173
46519,6624.425151427034
46520,9235.011554946752
46686,24307.47450572482
46687,46141.05971123755
46688,67278.41600291537
46690,58301.705828567865
46691,49992.88198756472
46716,130042.97747303236
46717,40344.1015685626
46900,48779.4239514735
46901,473554.37000071147
46902,376675.4479451113
46903,573610.4301821066
47113,230907.93155234313
47114,297654.7816490882
47115,565557.6932655391
47116,727885.1200372868
47117,153160.026820592
47118,240384.5066216665
47130,6086.716365524201
47131,203.46207042850025
47143,55923.886369482294
47144,1071.580015633362
47304,92973.49226898109
47327,70221.52344106605
47328,51455.64467900798
47329,432166.7266643494
47330,421.3821072012225
47331,86982.46986955185
47332,37842.33633101413
47334,4087.9297865674894
47335,6623.986287201918
47537,217633.15468990896
47538,163230.2451517719
47539,507448.38364732027
47540,662421.221962765
47541,850024.4325210153
47542,532172.0335024125
47543,207684.4962179922
47544,15733.340471244132
47545,542406.8705357957
47546,312257.02887907607
47553,42299.96288505688
47557,14229.58159542058
47570,32147.21228937018
47571,2265.2623147610316
47574,20055.431879498534
47691,3807.4370858062825
47756,26595.066358533488
47757,346866.2157477303
47758,279257.30464995955
47759,220809.31282316108
47761,4308.666490246159
47762,85332.76820541311
47964,1687.8825753355293
47965,267797.0559344059
47966,1080798.9713118041
47967,790321.6687972638
47968,838791.7780859073
47969,248946.0289629439
47970,58034.504271679274
47971,24558.214131268916
47972,537161.1433412123
47973,373612.27628191526
47985,2716.2074697314515
47997,78492.13221827228
47998,62383.720795450114
48098,16176.717764513434
48118,71.12710762859145
48184,195316.20800230553
48185,517864.7127610324
48186,66898.79574457517
48188,11466.528063390935
48189,88389.36246569757
48193,11478.552899551898
48194,4332.712058606327
48207,20429.172589890393
48392,399590.01313685713
48393,721061.738922107
48394,546502.4638002843
48395,1074211.2267344962
48396,548095.0368811522
48397,357376.6968071042
48398,281564.5507985234
48399,529309.7798892439
48400,160268.48650141017
48402,18960.62054896934
48403,33639.036924591885
48407,4324.550517979419
48424,11413.861534185724
48590,4088.501945890105
48612,512006.6912451
48613,141495.36236251247
48614,344800.86421775905
48615,510927.91023136466
48616,690038.9382765342
48617,235382.18029519657
48618,381891.73915419605
48619,533331.9018253747
48620,963831.1861035047
48621,105220.70461939642
48819,448737.2273255048
48820,688689.6929446438
48821,588129.090055373
48822,374406.5635747624
48823,119078.42627200951
48825,207616.60884205395
48826,274998.95731807424
48827,67677.65897933558
48828,310755.68249586277
48829,201685.25619638572
48830,10948.084914888137
48850,70377.87456884832
48851,86704.21686960092
48852,110236.98287994998
48960,5840.652950319515
49040,1269.5583342702148
49041,197619.57017337094
49042,520128.2273398932
49043,827213.9151085922
49044,473978.81104700355
49045,578053.2020456267
49046,683299.526899828
49047,516934.414662038
49048,16150.64044581575
49223,1312.5589893483602
49246,360534.6576175705
49247,482737.8263296603
49248,433886.94349138264
49249,353529.0728432769
49250,47135.56466094331
49253,5214.4280441547835
49254,377883.631343638
49255,243410.2432954451
49277,132634.11936225582
49278,62650.185275919015
49279,33056.06515510666
49407,30281.977810094028
49468,8820.479894573544
49469,144106.6169455058
49470,115896.29210828833
49471,174872.60344552537
49472,498047.9497944866
49473,205803.24875846037
49650,588.6215896371257
49672,110671.29499411954
49673,114745.16940758181
49674,364485.6229905385
49675,265100.23752086866
49676,36510.25450777728
49681,33289.70506866028
49704,58522.18180468162
49705,84088.69546637785
49897,2704.9892171825645
49898,63246.14059890064
49899,93497.04306061413
50084,131669.01327734714
50100,15381.452565041278
50101,65770.68337744084
50102,146452.98729555475
50132,70616.16274366224
50133,26150.675428736195
50270,2073.6897633928875
50272,345.79961706608213
50324,181532.94789105182
50325,129375.08371280496
50504,3819.256398340133
50505,1501.7673330268594
50511,27319.565781798432
50560,38780.02417713723
50561,25088.06938935539
50733,10414.533596873702
50747,6022.95364156466
50751,58292.8788436957
50752,994.699403512673
50932,55988.11521704214
50933,33075.874831876106
50937,69003.77079237014
50987,73411.31011964928
50988,184069.8752704047
51090,35092.489834985994
51161,14477.220271376762
51174,782946.8594635752
51175,666094.8540893715
51176,38016.695828362914
51177,263589.0630593717
51178,86653.53907153504
51214,11441.98880070105
51359,1693.3466238875228
51360,23807.308256084896
51361,17013.0800328019
51362,21472.429531397203
51370,56269.59665381708
51371,2587.0153783382225
51414,41597.3758468993
51415,18477.561543652173
51416,2.2784792678269357
51603,44524.38061024208
51604,585632.3044784915
51605,37301.98967941814
51636,279.4932785443298
51638,14749.219424145314
51639,367960.4370696814
51640,123215.52628537513
51787,893.7285119658391
51788,110.22879146741664
51789,3200.762826564008
51797,33134.92408739856
51842,6889.105288161577
51843,20183.74502125105
51844,30831.475271080166
51845,3951.497339283293
51978,5087.473837838559
52031,205237.83995195382
52032,9904.266314517381
52063,195705.55171272994
52064,562923.0393654016
52065,248351.59762898122
52267,1856.7131888330173
52269,4954.969581187118
52271,19013.877874816542
52272,4629.667776154287
52458,311.93825529359015
52489,15475.639722317497
52490,41438.82639799683
52491,224535.43542417372
52697,1257.8735010965906
52698,4998.969924790112
52699,612.5204953106536
52831,1025.8185149283825
52880,309.66045602214695
52881,191.0574137998983
52915,222548.40855211683
52916,28250.70140607416
52917,10676.974112340597
52918,1038.203696608287
53123,4402.322189612611
53178,2915.8458795687156
53207,18091.38654948233
53239,1391.0166112547988
53254,27745.785335154193
53255,40913.90290919765
53256,620.7794734393699
53308,188.16252791400046
53342,68230.79839431244
53343,517441.5976310855
53344,140181.51720002032
53555,38218.31526016913
53556,8078.185970983813
53605,10224.80947902179
53636,862.6595317898887
53659,9077.791637139464
53739,995.0555565118626
53764,1410151.7909908704
53765,344012.42784105433
53769,9504.347615843632
53770,3193.3373203665014
53982,18195.82260313228
53983,4726.146127418013
53984,62.18865085821429
54023,2773.830149208966
54028,15677.049233191547
54062,205021.89209052562
54085,3590.798137720585
54086,41277.45588541696
54088,28789.220929233197
54150,196.17763154557616
54191,102275.68563711626
54192,25673.99815455322
54196,16515.92984763469
54197,4668.581379692786
54198,104539.90166406643
54199,95316.3915609534
54409,8230.094957809075
54489,3169.2562282117824
54513,1814.7191823387727
54514,66163.06452941254
54577,47.500087918180355
54578,61.860501511585944
54600,400.5293930083418
54623,2403.226054669873
54624,128880.13937865359
54625,211050.89283299787
54626,235210.75401507443
54836,4013.898620616467
54929,5306.253728390786
54937,11328.42694479122
54941,12090.818392035864
54942,62.179674175033036
54945,4075.553326146284
54965,2116.882595999165
55050,11047.227531422614
55051,19664.42876001218
55053,56127.68666502693
55054,2122.6566591401124
55263,80625.07499473987
55370,2952.8445023205754
55389,6130.164467225988
55445,40932.87468596152
55446,538076.0855803749
55477,1024.6702432025154
55478,1589.5410618923947
55689,100273.42062989897
55690,40027.276203557056
55691,5629.001407744536
55795,2468.9040688241175
55796,49363.89174028703
55872,576849.2012185383
55873,912749.9370083896
55906,1797.2990764616686
56115,8861.00109071085
56116,37825.483336802914
56151,9037.135424116095
56222,5040.892446011165
56235,135833.12964534503
56236,145147.52760911774
56279,163085.23052456
56292,40691.47183053064
56293,12224.835770853806
56299,354833.38901918975
56300,92518.52245552627
56305,35205.102281426996
56306,211256.99228005
56307,289.7301989802047
56308,11784.682304719974
56309,11.305300326553104
56310,595560.3251050712
56311,712863.5682281053
56312,147238.9547567552
56315,643971.3619979868
56316,485234.2795965327
56318,26056.459668667278
56319,26608.05125169847
56320,8576.250302110117
56321,35070.46045113459
56322,2129.8574876861576
56332,1730.588926921865
56542,4907.196023890496
56555,6845.392973819695
56558,122.44073589888563
56559,416.9055220041153
56647,2491.1548621778543
56662,148765.0719695553
56706,11614.854249801205
56721,71610.96048632011
56722,52791.823596400536
56726,39062.74080092925
56732,32345.40057690932
56733,44961.37349326779
56734,83951.62625050232
56735,13210.696826071255
56737,201224.91628564792
56738,535819.4493613722
56739,640858.1491717151
56740,86986.05249096153
56741,146334.5508267656
56742,1040309.5975503789
56743,908193.5976481345
56744,441841.77498643065
56745,449720.3582396035
56746,396258.2313346407
56747,6243.8959872492
56748,92969.04981530468
56749,14852.019465307838
56984,4766.707598582821
56985,75135.85834135128
56986,18973.027238744507
57128,25392.467010798457
57148,725463.9056444657
57149,482251.2349599008
57153,1448835.8384091356
57164,154272.952758946
57165,217980.26692595347
57166,11177.793183432148
57167,800.8584493282333
57168,20824.23227388327
57169,348363.88074167224
57170,648989.9666334635
57171,937894.559120848
57172,546806.5996941479
57173,562398.2864125418
57174,14957.039209573582
57175,15893.803106218254
57412,28814.043888278044
57413,49020.67097752988
57414,16670.451362357177
57497,77218.18716407832
57513,543163.3427636786
57514,351.1399478118403
57555,51375.79094268735
57579,151116.2165852862
57580,1302895.8797624283
57581,83966.51318042708
57591,3133.6058670978928
57596,3938.118752733321
57597,11445.993982282345
57599,3297.0206494398326
57600,6176.37313153921
57896,41697.74385331126
57906,809.6028998148487
57939,203854.20379610808
57940,754416.6195294041
57941,276911.80607071606
57942,55522.24207718018
57944,42859.22461926393
57958,94093.51759498198
57985,27810.5317205577
58006,39845.68637312354
58007,1229583.9593360291
58008,208307.36421818612
58015,16914.64059359309
58016,332815.83093227836
58031,27668.81337970281
58032,10547.407329810672
58046,49724.79486663506
58239,412.22969436597697
58323,46163.294214583955
58324,9191.156596308061
58331,15568.093030662303
58336,1290.2432776628473
58360,10338.668870512274
58366,321664.8974526906
58367,292667.80439538165
58368,19541.81569709696
58369,92369.70818298428
58371,366317.0447761887
58372,10896.62416851044
58385,28950.138103315123
58388,15252.824931306473
58389,35957.633626049115
58410,9175.96619064238
58412,10928.082548765486
58431,96911.9925174242
58432,74247.27756546362
58435,721.3147059238607
58436,74205.09308680796
58443,111313.42022839133
58697,192.05347312313742
58745,4182.407504094666
58747,4194.976615550694
58748,66069.08373787696
58749,16372.039512081019
58750,54694.57705755377
58751,2.28095450526374
58756,6134.086325957114
58757,52564.762576416026
58758,10825.709423697625
58794,260358.96403265247
58795,90461.07904665025
58796,369823.86594779533
58797,116103.0841449567
58815,39.64483946106799
58836,10698.754155342194
58837,20598.52751242351
58838,16262.629171740453
58856,629.3152136702766
59074,863.1703373956218
59168,8651.24823947619
59169,1985.7105744712335
59172,322.602649368062
59174,13577.350116128067
59175,30576.877042383596
59177,27058.17753661171
59184,27045.060911178938
59185,21540.137729221282
59186,207.171597492585
59187,1668.5221411333569
59207,191.38732199941512
59219,4291.614966400781
59220,80004.20204743318
59221,297902.96110631584
59222,605238.6964027068
59223,920082.7610326182
59224,381555.38596777996
59225,15250.029140500781
59226,23986.877870547716
59231,36381.79486009261
59232,2537.6479363655635
59237,3782.893566608343
59238,1756.2161236703919
59239,15599.636615262178
59260,242155.50272392354
59287,31252.022893047426
59484,1508.240890125079
59501,2533.4418073351194
59502,11805.207787453222
59597,4829.182214853559
59600,10226.465372605562
59601,58217.664990676356
59602,726.2519191196221
59604,28553.75970215895
59610,6431.5455052642255
59611,4987.74921843377
59612,55715.557124833795
59613,4799.188139734114
59614,393.0005453442726
59617,1308.1074021294219
59631,2948.984356110224
59642,7788.98154232709
59644,12810.28160363698
59645,116720.96498593607
59646,108163.9450677085
59647,148927.17118734034
59648,311482.30130567116
59649,481865.72413514304
59650,490650.87384211033
59651,242933.18500003745
59652,205407.86324511032
59653,99164.3953014443
59663,6934.559630670939
59664,67699.69303447282
59665,729583.5543171129
59708,101595.90003669064
59911,2578.082532015461
59989,22341.527116410773
60007,14118.22190878114
60025,4683.74629437638
60026,1255.463810591647
60028,182.83176714016665
60029,6662.488485841177
60030,3676.241961270043
60038,4205.077577800624
60039,28838.67975615599
60040,197254.08697507085
60041,9206.869604029875
60043,7275.571564189464
60044,11912.502538986415
60058,13177.646488831613
60069,22312.65201213118
60070,169823.25784345643
60071,81065.44307167579
60072,8206.735276161966
60073,252972.46238384565
60074,368372.9844655684
60075,781187.2136083341
60076,593972.9672608814
60077,772565.056067135
60078,908062.8267390972
60079,441389.99115675077
60080,190028.48732853786
60084,84084.35935412777
60085,6624.0554215561215
60090,5009.939604823653
60091,503455.5341833835
60092,277728.6678976735
60096,26304.249207914974
60134,70698.32732980383
60135,399369.01195132954
60136,106421.30052106461
60155,18394.84330875225
60414,1825.402365570139
60415,972.0415314545471
60416,14367.286710818029
60418,53319.84567815331
60419,35681.44349643814
60420,8306.564778129694
60421,3037.21930991975
60450,3921.213288671246
60452,9836.74205998029
60455,2455.7937167801933
60456,8393.279340162804
60457,10939.91043515149
60465,1809.4739022094693
60466,15464.796394635461
60467,2883.293509849986
60468,1024.3078256933986
60469,12438.935430462465
60470,11386.06895412913
60471,23325.09833974387
60480,187.1690731190737
60496,9813.063869209427
60497,183858.15854865403
60498,230842.09594574684
60499,51341.668845058244
60500,19168.955648505456
60501,50554.32338145662
60502,160170.03147379193
60503,580299.6739609081
60504,673519.1599648303
60505,1071637.4981823252
60506,709756.8736161536
60507,462061.24178175104
60508,8885.978100803555
60511,118556.19754921015
60512,176776.17359782153
60513,723993.0080830633
60514,201515.54707793493
60517,37925.88125396322
60518,270923.14542210795
60519,138030.1734368233
60523,11735.79569686981
60528,12418.50810271614
60544,2091.864732048828
60546,38857.98052176326
60561,146874.35561169853
60562,404102.4676330668
60563,1022677.1559170254
60566,200.18793310296994
60567,414.3514068186734
60588,90807.54588832356
60845,18037.79907403509
60846,13936.138404897247
60847,14091.539643937314
60877,23865.64716546748
60879,800.6027139420173
60881,70066.75288367328
60882,2787.565510703123
60883,7473.106061077716
60884,16033.92597703304
60885,1106.219530849581
60886,13770.569801204441
60890,3260.2360867473667
60891,341.03929151748054
60893,34390.49715025434
60894,11936.384858896274
60895,2275.7155838900935
60897,46055.505414447936
60898,6045.256183718549
60899,889.7147555457734
60924,67501.28167455495
60925,199269.02358450342
60926,80106.6199108333
60927,30663.960700610747
60928,67564.81837904996
60929,77046.71718384887
60930,877331.4509330504
60931,35937.70049516663
60932,1612712.2107134308
60933,1058994.6561630082
60934,664906.5004841486
60935,202207.3264200279
60936,11211.988945056548
60937,73373.06403146028
60938,738748.7582873343
60939,176006.26870831195
60940,246185.9237682548
60941,225010.88187146044
60942,78219.92742683619
60944,67258.16790418372
60945,48803.6868301789
60946,19730.67964817526
60950,1615.2216844974266
60951,1615.450811232458
60955,54814.01842617803
60957,5356.2976800759625
60969,2385.631312862871
60971,10966.06849727435
60972,168847.69808923153
60973,68282.10529079291
60979,4395.723628449627
60991,12739.488644942063
60992,204.74339323343227
60993,366.94975761261145
60994,228.19542032037114
61034,53288.42603219563
61267,3946.9331180775407
61269,36566.429492227486
61270,155023.00266745128
61272,15745.752749226469
61273,32283.38975222119
61274,15687.963842402642
61300,5738.591533428846
61303,968.3402218768024
61304,4856.631364276556
61305,376.15060169404484
61306,10005.562494152382
61307,37974.2039999703
61308,32798.50483035907
61309,125674.19403799447
61310,28575.01637462608
61311,79997.64272669517
61312,9193.308357351463
61314,13811.963965382134
61318,7821.738710511394
61319,29639.09834278028
61320,5660.9586310269115
61321,25849.559344901503
61322,1112.5354693299898
61323,9482.756751802346
61324,4820.111696531774
61325,2321.544504203969
61327,613.3633559426747
61350,1906.5981313300124
61351,92188.67228247419
61352,312669.52041266917
61353,269660.77521708026
61354,149795.3452801111
61355,1016.4518939439629
61356,67251.74458448263
61357,885571.9597245313
61358,190951.70588804944
61359,675812.22201059
61360,527702.2464085735
61361,479384.91119297914
61362,349833.94344151666
61363,184717.61888299038
61364,530413.9280766327
61365,668380.692084652
61368,260794.8509528478
61369,50455.97985654
61370,7477.531529752011
61372,373886.1236181095
61373,79440.58461208236
61378,7999.265429493521
61379,35763.22406754643
61380,4521.824351139643
61381,1642.6846094331856
61382,78033.91515778546
61383,60006.97934348676
61384,9510.492874549436
61385,1046.718552100326
61387,289.7724824529573
61400,783.3455140469341
61412,69376.06605879609
61417,366218.29159376206
61418,562123.9373397399
61419,654149.3122969077
61420,197670.1441167472
61421,27782.184703248884
61695,143361.31689733115
61696,252046.10235474553
61698,258541.9857462005
61699,74908.14311726356
61706,206512.4660727365
61707,51890.36714480132
61708,14982.77398090568
61727,837.2803262577617
61728,391.79745609673154
61731,4520.508323853199
61732,186311.65950939362
61734,2327.046401089978
61735,2266.9643159034185
61736,14095.8021242751
61737,2032.8735772849923
61738,30607.060063136003
61739,10868.674600024857
61740,34037.364479925796
61741,47643.90214717935
61745,15992.441072254724
61747,38366.59048975536
61748,78998.39867395579
61749,23547.328271599443
61750,81674.285744445
61778,556377.9711632419
61779,477630.1824074982
61780,572880.3835015126
61781,187682.96055129098
61782,38207.140127243205
61784,29783.580523500823
61785,56577.42106161249
61786,42451.89111457012
61787,23942.82120321804
61788,145931.4608528992
61789,191913.96033837652
61790,44011.07220723208
61791,149778.54927285606
61792,165927.53891109984
61797,20976.076281794285
61798,412.6813773298902
61799,244850.86705656632
61800,25268.26377956085
61805,73735.45228249475
61806,21444.219336367187
61807,3345.7294307123348
61808,8055.028307391737
61809,13816.388874856828
61810,40930.64920783197
61813,15790.951078286907
61814,143970.6464949611
61815,13417.361002032772
61839,101734.2722765391
61840,86591.41960898461
61842,32641.325985733474
61843,412956.2245744714
61844,767275.414396527
61845,472884.53967499395
61846,903703.6990320408
61847,976024.4963505139
61848,1404746.326556889
61849,213020.7214780735
62120,3837.843025710915
62121,9771.829286352428
62122,378804.3925665291
62123,583187.8328318383
62124,36849.87241381083
62125,97951.13248442441
62126,301028.44436615164
62127,38211.43054565277
62133,69432.09054287817
62158,79412.83413766645
62159,82641.96071804376
62160,12886.866131060471
62161,11162.87445787884
62162,2076.7914501997266
62165,3205.8899092378856
62167,544.29445030823
62168,772.3330864389296
62172,15796.273567810751
62174,68282.83240936472
62176,6116.731174664823
62177,3024.4855761375243
62178,372.60598484514
62179,340.1804961427799
62205,380119.31449504156
62206,249900.33034154595
62207,110856.27432426867
62208,46779.289413070335
62215,197329.5706024938
62216,104946.24078475311
62232,4779.902810249317
62236,10029.733441351467
62237,21557.128877072864
62242,25777.714032371478
62243,20999.443874739078
62248,11558.214875395865
62267,297040.4405433358
62268,27056.37042640377
62269,608658.6993708335
62270,875711.3508055304
62271,269675.93933023576
62272,962846.4410926171
62273,806852.3306221776
62274,165798.68517368523
62275,281.47380081348194
62547,1375.0690186832967
62548,31115.929542278845
62549,49347.73026371163
62550,158037.35009193342
62551,52920.41631384548
62552,293742.0509845973
62553,83506.58400520611
62554,20564.160242924925
62561,51213.12176911232
62571,58010.12419586098
62573,61.965987684819105
62588,5033.153537702418
62590,547.3200079187611
62592,2173.5061136733275
62600,412.9189199721373
62601,350033.00539592264
62603,29057.453423041163
62621,2896.9082353733334
62634,20597.4903649561
62635,5119.687686306796
62638,38073.95523386979
62639,72219.33734363866
62640,2389.5839813964612
62643,349.0162690648738
62663,8655.297422142285
62671,2653.49901891545
62672,86360.86234093408
62673,59584.5204596288
62674,57683.42264258694
62675,141872.054604725
62676,402365.5657587111
62693,679473.1534621919
62694,585812.2100791917
62695,150520.85256851872
62696,763825.9775958381
62697,773059.2146762095
62698,756525.4310050795
62699,576864.5055893472
62700,631502.8200784039
62701,329346.2946605877
62702,223037.4242603962
62704,5074.762892409429
62975,280.8177365443136
62976,1257.914900678163
62977,53243.375070903814
62978,130379.88630431361
62979,182910.1012468087
62980,28939.900352233344
62982,2048.9745863500443
62998,111108.10947864295
63000,2496.8999870227976
63002,27407.767284442085
63003,10271.065475444622
63008,36867.460197994056
63017,273067.78218608705
63018,275579.64352304075
63026,12896.969937732467
63027,934.6473756695185
63030,375.69397033142957
63031,34263.08870267027
63064,5850.677141820348
63066,54136.8749111426
63067,38549.59877512233
63068,49424.87563007026
63089,583.1558138830295
63102,181422.9041992289
63103,294828.84322677966
63119,160395.98278337257
63120,261344.66141321385
63121,695755.9474084937
63122,433003.4618424927
63123,381381.3931392521
63124,597392.7190195225
63125,1204260.818736042
63126,757559.140670844
63127,901545.7538967596
63128,299806.5124049679
63129,90439.42144982002
63130,45128.981029875955
63402,206.6070043661896
63404,96858.12683744892
63405,101353.66846392486
63407,97812.77612252462
63408,20530.511373683214
63409,6096.102417270115
63427,1518.3756471168365
63429,9623.988369255438
63432,12363.478531045499
63433,92750.52192309676
63434,188972.17865233956
63435,329513.5290185097
63436,12125.02569094764
63444,222636.63117913177
63445,559921.0922313709
63450,7470.035467967031
63455,105888.17221064118
63456,759.3476648996595
63458,12242.615133291723
63488,35163.60886736607
63496,124424.62964766416
63497,35024.680487910555
63504,296235.3859768272
63505,215114.79640595673
63529,82575.06533101664
63530,709001.9219983495
63531,138484.6783793524
63546,117953.05841094269
63547,431452.2310509867
63548,782134.0492620777
63549,1575451.0187065308
63550,613738.2634087271
63551,647277.6660820598
63552,1141821.7774922147
63553,436904.9823293522
63554,893769.0830372435
63555,742299.6205934805
63556,94871.7142438322
63557,10475.934774427558
63824,3814.5447394129455
63834,10032.692232523827
63835,32546.10187656885
63836,17302.016498260273
63854,11533.827120643258
63857,12844.870258660625
63859,60800.70043987612
63860,85220.42178840617
63861,144658.59363715208
63862,50163.144919775594
63863,386.07078610922457
63870,32466.65290818136
63922,286430.32675332326
63923,270620.9537323339
63924,1249.359473992462
63931,533702.3735517799
63932,232476.1309140253
63956,3944.421436352771
63957,390154.37309999514
63958,29585.952588450367
63972,3736.146052567483
63973,114551.88993315722
63974,639376.682157792
63975,462391.43977992533
63976,109058.51704778866
63977,802345.8055710243
63978,480683.4294457711
63979,895147.7139841616
63980,516582.57801048557
63981,760837.731495879
63982,400688.28914372384
63983,192839.70399728505
63984,189996.0866386882
64249,6387.962907941791
64250,83995.65088278029
64251,152275.43879301447
64260,415.9290750836378
64261,3201.9717002573566
64262,11221.005309141045
64281,173.61385545084946
64285,85965.82615810646
64286,109917.827066321
64289,23777.356252652848
64290,16267.906718688688
64297,586592.8911173266
64308,495.62217976652823
64309,4828.634497169997
64347,120144.41225792
64348,203907.36231916392
64349,197397.93378876007
