line,length,Cement,Steel,Total
10号线,35032.45199627152,644071.279626932,3993.699527574953,648065.329479027
1号线,35131.48422516837,645891.9861648784,4004.9892016691947,649897.3266813897
2号线,41142.790799853254,756409.7974273942,4690.278151183271,761100.4870064853
9号线,36683.48864531168,674425.5719091689,4181.917705565531,678607.8564496207
