line,length,Cement,Steel,Total
1号线,47041.49675065355,864857.447345798,5362.730629574505,870220.6483903399
2号线,32683.393061838124,600883.8546079634,3725.906809049546,604610.0882509435
3号线,40534.28931492256,745222.5037119582,4620.9089819011715,749843.8180367523
5号线,39903.20728804679,733620.0669586674,4548.965630837334,738169.4316215775
6号线,51596.16729910895,948595.0198324452,5881.96307209842,954477.4988662165
9号线,64938.740498246676,1193898.09467286,7403.016416800121,1201301.7604770653
