station_na,lng,lat,f1,line,f2,f3,geometry,Cement,Steel,Gravel,Sand,Asphalt,Copper,Total
曹家桥,120.267867,30.134524,0,2号线,1,0,POINT (13387661.42980357 3521169.322024597),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
潘水,120.26764399999999,30.148186,0,2号线,1,0,POINT (13387636.48261927 3522927.974123479),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
人民路,120.26750200000001,30.159176000000002,0,2号线,1,0,POINT (13387620.57600597 3524342.837968298),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
杭发厂,120.267205,30.170619,0,2号线,1,0,POINT (13387587.4110445 3525816.195027296),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
人民广场,120.26683100000001,30.179593,1,2号线,1,0,POINT (13387545.69653465 3526971.77906578),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
建设一路,120.26653799999998,30.194046000000004,0,2号线,1,0,POINT (13387512.94845739 3528833.08003332),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
建设三路,120.268252,30.204512,0,2号线,1,0,POINT (13387703.64922823 3530180.921784621),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
振宁路,120.26921499999999,30.217695000000003,0,2号线,1,0,POINT (13387810.72069924 3531878.955819805),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
飞虹路,120.263328,30.230954999999998,0,2号线,1,0,POINT (13387155.24988838 3533587.683962861),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
盈丰路,120.252501,30.236997,0,2号线,1,0,POINT (13385949.47723405 3534366.57003041),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
钱江世纪城,120.24413899999999,30.240555,0,2号线,1,0,POINT (13385017.83637741 3534824.949234814),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
钱江路,120.21338700000001,30.255978000000002,1,2号线,1,0,POINT (13381588.76498627 3536809.316013133),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
庆春广场,120.204748,30.257602000000002,0,2号线,1,0,POINT (13380624.77743801 3537017.068730184),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
庆菱路,120.193077,30.257613,0,2号线,1,0,POINT (13379322.12310985 3537016.072226942),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
建国北路,120.18141299999999,30.264496,1,2号线,1,0,POINT (13378019.8960079 3537900.413150908),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
中河北路,120.172436,30.264596,0,2号线,1,0,POINT (13377017.60272471 3537911.133365846),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
凤起路,120.16288700000001,30.263779,1,2号线,1,0,POINT (13375951.44254947 3537803.532293355),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
武林门,120.15533400000001,30.269792,0,2号线,1,0,POINT (13375108.12541302 3538576.715167974),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
沈塘桥,120.150223,30.280146000000002,0,2号线,1,0,POINT (13374537.45508739 3539910.092972323),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
学院路,120.129776,30.282757,0,2号线,1,0,POINT (13372255.47087973 3540242.746474005),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
古翠路,120.11791799999999,30.282192,0,2号线,1,0,POINT (13370932.77638968 3540168.370854502),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
