line,length,Cement,Steel,Total
1号线,24380.40712668868,448233.54122010013,2779.3664124425095,451013.1514366139
2号线,27879.808115357013,512569.99340275757,3178.2981251506994,515748.5703259894
3号线,42461.8103020181,780659.9577844999,4840.646374430064,785501.0287770329
4号线,20754.944259806136,381579.44266709324,2366.0636456178995,383945.7138621537
8号线,16607.652031350346,305331.5165198558,1893.2723315739395,307224.95492795005
