id,inter_length,Cement,Steel,Total
9849,265.2207396111704,4876.080645543972,30.23516431567343,4906.318462067042
9850,465.67918990265713,8561.507249568453,53.08742764890292,8614.599334009254
9851,465.6791898989052,8561.507249499473,53.08742764847519,8614.599333939846
9852,465.6791899008019,8561.507249534345,53.08742764869142,8614.599333974933
9853,465.52062284416456,8558.591995783738,53.06935100423476,8611.6660019942
9854,464.2269751479648,8534.808295825582,52.92187516686799,8587.734813262201
9855,464.2269751479648,8534.808295825582,52.92187516686799,8587.734813262201
9856,464.226975146123,8534.808295791721,52.92187516665802,8587.734813228128
9857,464.2701560200613,8535.602175727267,52.92679778628699,8588.533616215114
9858,464.2928797666866,8536.019951581737,52.929388293402276,8588.953982803936
9859,464.29287976670736,8536.019951582117,52.92938829340464,8588.953982804318
9860,464.29287976670736,8536.019951582117,52.92938829340464,8588.953982804318
9861,464.1889374403823,8534.108972952055,52.917538868203586,8587.031153709631
9862,463.9500400331272,8529.716846508645,52.8903045637765,8582.61179057282
9863,463.9500400349999,8529.716846543073,52.89030456398999,8582.611790607463
9864,463.9500400331377,8529.716846508838,52.890304563777704,8582.611790573013
9865,463.9500400349894,8529.71684654288,52.89030456398879,8582.611790607269
9866,485.86655333947687,8932.65172448075,55.38878708070036,8988.045370226982
9867,487.0221518049345,8953.897390712204,55.52052530576253,9009.422786239482
9868,487.0221518030185,8953.897390676979,55.52052530554411,9009.42278620404
9869,53.863945358234844,990.2880967716941,6.140489770838773,996.4291251819864
10226,433.15820644669964,7963.609293940509,49.380035534923756,8012.993661057497
10227,457.72436042017125,8415.257789081246,52.18057708789952,8467.442943412747
10584,565.3330629975641,10393.642709879587,64.4479691817223,10458.096332391939
10941,565.3044301119269,10393.116294563475,64.44470503275967,10457.566652640535
11297,82.98183264464207,1525.620163353418,9.459928921489196,1535.0809220932335
11298,482.29397047864626,8866.969824310208,54.981512634565675,8921.956159884478
11654,495.239161373697,9104.967029463807,56.45726439660146,9161.42924625202
11655,71.0375995818052,1306.0255579354928,8.098286352325792,1314.1245546638145
12012,569.417326328379,10468.731850373984,64.91357520143521,10533.651119748682
12369,569.3885044692425,10468.20196078198,64.91028950949365,10533.117944176518
12726,569.3596885386462,10467.672180186126,64.90700449340567,10532.584878276415
13050,76.45484572951746,1405.6215741887213,8.71585241316499,1414.3381911503436
13083,567.1597898447642,10427.227064698092,64.65621604230311,10491.888952338293
13407,565.2147571490823,10391.467658038307,64.43448231499538,10455.907792500873
13440,565.4565687070811,10395.913361114,64.46204883260725,10460.381064512294
13764,565.1861657542927,10390.942005531015,64.43122289598936,10455.378880288661
13797,565.2655988863656,10392.402382869843,64.44027827304568,10456.848313798879
13829,401.0602590989383,7373.488852931389,45.720869537278965,7419.213733071259
14121,565.3262503392042,10393.517459223765,64.44719253866927,10457.970305024939
14154,565.0033671179784,10387.581254430363,64.41038385144954,10451.997288315482
14186,565.2389976079129,10391.913318631503,64.43724572730207,10456.356216748782
14477,131.19255790328955,2411.9738651263997,14.955951600975009,2426.9311286529537
14478,434.15528387885917,7981.940552559988,49.49370236218994,8031.438596475015
14511,564.9747952811883,10387.055961496695,64.40712666205546,10451.468737906704
14542,306.1824572854291,5629.161415368042,34.904800130538916,5664.069277323153
14543,259.0279565700051,4762.226391259977,29.529187048980578,4791.758168588523
14834,565.2525142657757,10392.161822251144,64.43878662629844,10456.606261402585
14868,564.9462293265269,10386.530776705906,64.40387014322407,10450.94029631142
14899,566.6999313291916,10418.772570487876,64.60379217152784,10483.382029658716
15191,565.1747726029087,10390.732542556752,64.42992407673158,10455.168118381207
15225,564.9276341621886,10386.188904795497,64.4017502944895,10450.596304366329
15256,567.1247246243462,10426.582390971358,64.65221860717546,10491.240280825781
15548,565.1462054006485,10390.207334828869,64.42666741567392,10454.639653706596
15582,564.899715868211,10385.675627239902,64.39856760897607,10450.079843846037
15613,567.0960588601453,10426.055371183184,64.64895071005657,10490.709992853828
15905,565.0011229259948,10387.539994983184,64.4101280135634,10451.955773007978
15939,564.8387311401311,10384.554423624,64.39161534997496,10448.951687361285
15970,567.0670439904536,10425.52193309405,64.64564301491171,10490.1732467794
16262,564.8074405181402,10383.979145851603,64.38804821906798,10448.372842145076
16296,564.8165745571289,10384.147075067069,64.38908949951269,10448.541812732328
16327,564.8036910157098,10383.910211286915,64.38762077579091,10448.303480099614
16619,564.7789051652984,10383.454523674962,64.38479518884401,10447.844966652856
16653,564.8900829850136,10385.498526778645,64.39746946029155,10449.901645139767
16684,564.7751558522843,10383.385592592691,64.38436776716041,10447.775608111408
16976,564.7703827895208,10383.297839881514,64.38382363800537,10447.687311223344
17010,564.8615478904651,10384.973909350723,64.39421645951302,10449.373774425714
17041,564.746626563241,10382.86108189892,64.38111542820947,10447.247844793394
17333,564.7472340884975,10382.872251244686,64.38118468608872,10447.259083403116
17367,564.8330186640704,10384.44939980875,64.39096412770402,10448.84601226664
17376,382.86085490834114,7038.892988881303,43.64613745955089,7082.542954949403
17377,468.4740492432531,8612.890710596716,53.40604161373085,8666.301436950938
17378,468.4740492433185,8612.89071059792,53.40604161373832,8666.30143695215
17379,468.1293333163404,8606.553111727586,53.36674399806281,8659.92453701898
17380,467.0111350253372,8585.995047329474,53.23926939288844,8639.238986833712
17381,467.01113502348716,8585.995047295462,53.23926939267754,8639.23898679949
17382,467.0111350253372,8585.995047329474,53.23926939288844,8639.238986833712
17383,467.0111350234329,8585.995047294464,53.23926939267135,8639.238986798486
17384,464.82788849118356,8545.856081631526,52.99037928799493,8598.851109198404
