line,length,Cement,Steel,Total
11号线/机场线,52877.630939868395,972154.7160531712,6028.049927144997,978183.2947566254
1号线/罗宝线,42688.36470375089,784825.1581948133,4866.473576227601,789692.0586546877
2号线/蛇口线,35021.951294801576,643878.224335414,3992.50244760738,647871.0770025344
3号线/龙岗线,42926.58506287061,789204.8371150256,4893.630697167249,794098.8970780434
4号线/龙华线,21015.549362838363,386370.66488028975,2395.7726273635735,388766.64766314684
5号线/环中线,48074.5920511863,883850.8941151397,5480.503493835238,889331.8783548954
7号线/西丽线,29154.04030972268,535996.7395538484,3323.560595308386,539320.5916895599
9号线/梅林线,35696.09090808301,656272.2743841971,4069.3543635214633,660341.9857086276
