id,inter_length,Cement,Steel,Total
78983,272.13624913338145,5003.222218954727,31.023532401205486,5034.248472718423
79411,595.075298113857,10940.45340507028,67.8385839849797,11008.29793980824
79839,595.0429716895414,10939.859084082504,67.83489877260773,11007.699933284826
80266,500.1280530114247,9194.849253334512,57.01459804330241,9251.868852658346
80267,94.88259891408393,1744.4156322094439,10.816616276205568,1755.2331973116386
80694,594.9783388113609,10938.670809263484,67.82753062449515,11006.504289671366
81121,181.85111840160357,3343.330993302298,20.731027497782808,3364.0638393112645
81122,480.3899041591767,8831.963584067424,54.76444907414614,8886.732837040609
81548,1.2267054322933826,22.55296710565952,0.13984441928144561,22.692823791995284
81549,684.1842216157958,12578.72007256419,77.99700126420072,12656.723915670605
81976,685.3737215177869,12600.589016367298,78.13260425302771,12678.72847435754
82403,505.9016106005302,9300.996051874643,57.67278360846044,9358.673894499208
82404,179.4349130673192,3298.909082393533,20.45558008967439,3319.366456832338
82830,325.16560404254295,5978.166378666112,37.06887886084989,6015.238509183002
82831,360.1337294235833,6621.055014115285,41.05524515428849,6662.113860606868
83257,144.39241494840746,2654.653104902322,16.46073530411845,2671.1152841305898
83258,540.8697359782134,9943.884687262094,61.65914990151633,10005.54924586097
83681,300.56042277888565,5525.800367185585,34.26388819679296,5560.067260986606
83682,465.3308777475678,8555.103534080257,53.047720063222734,8608.155907452257
83683,465.3308777456364,8555.103534044749,53.04772006300256,8608.155907416529
83684,465.3308777457112,8555.103534046122,53.04772006301108,8608.15590741791
83685,625.3091309716178,11496.302119821885,71.28524093076443,11567.59361384396
84106,89.701693702785,1649.1647417087652,10.225993082117489,1659.3916318078197
84107,695.8506272303371,12793.206823123475,79.32697150425842,12872.540753134004
84108,465.3308777456364,8555.103534044749,53.04772006300256,8608.155907416529
84109,164.77045497053882,3029.3031669288066,18.783831866641428,3048.0886464999976
84534,703.4553758542202,12933.02005052608,80.1939128473811,13013.22099792722
84961,681.0477734882187,12521.056505103166,77.63944617765694,12598.702761758559
84962,22.369457882177514,411.26225946925484,2.5501181985682364,413.81260136240184
85388,95.6904073879986,1759.2671829242806,10.908706442231841,1770.176846270586
85389,515.3957619729093,9475.54592991432,58.75511686491166,9534.30620073685
85817,585.094372064888,10756.954179469247,66.70075841539725,10823.660788828363
86245,585.0626600908345,10756.371155143392,66.69714325035514,10823.074149020347
86673,586.554630191702,10783.80101052814,66.86722784185403,10850.674103916295
87101,587.7506822762116,10805.790416141328,67.00357777948811,10872.799871427638
87478,173.12462154899742,3182.8944359321026,19.736206856585707,3202.6323740349035
87529,171.619908461545,3155.2303008664207,19.564669564616132,3174.796686630121
87530,416.0989323685517,7649.9747106065,47.435278290014885,7697.414149885838
87906,579.7199288254171,10658.145094256006,66.08807188609755,10724.238963341391
87958,587.5241649032415,10801.625896504447,66.97775479896953,10868.609526545064
88334,579.688531974951,10657.567863474156,66.08449264514442,10723.65815300462
88386,581.5380138149401,10691.570568607536,66.29533357490317,10757.871717562577
88762,579.4931136051887,10653.975098700259,66.0622149509915,10720.043108582386
88814,581.5065232834302,10690.991615500632,66.29174365431103,10757.289174220174
89190,578.5872089875313,10637.320051363675,65.95894182457856,10703.284779060341
89242,579.2629363359226,10649.743291906574,66.03597474229518,10715.785059278232
89618,578.5558877556614,10636.744210828958,65.9553712041454,10702.705367591981
89670,579.9197702583479,10661.819177002024,66.11085380945165,10727.935830009177
90046,578.5245729770076,10636.168488936555,65.95180131937886,10702.126075501663
90098,445.31059664254815,8187.030866167282,50.76540801725049,8237.800727290498
90099,148.756046192873,2734.878421695508,16.95818926598752,2751.8380985219574
90474,578.4932646393434,10635.592885461683,65.94823216888514,10701.546902563212
90527,594.0344933988092,10921.318220792175,67.71993224746426,10989.044093384571
90902,609.0794190561921,11197.919028553903,69.43505377240591,11267.360173120498
90955,595.944252458693,10956.429122010546,67.937644780291,11024.372726233361
91330,618.3100356007637,11367.623821419686,70.48734405848707,11438.117348578528
91383,590.7265854226002,10860.502365728653,67.34283073817643,10927.85110373268
91384,6.632137819036681,121.9317874816112,0.7560637113701817,122.68791751435957
91757,593.2192651989452,10906.330258489957,67.62699623267976,10973.963186915287
91758,25.05732420687432,460.67865497014236,2.8565349595836724,463.535440502968
91812,597.3264103642396,10981.840081282442,68.09521078152332,11049.941265328069
92185,618.2431501173661,11366.394132476276,70.47971911337973,11436.880034021156
92240,597.2941041587078,10981.246132016802,68.09152787409269,11049.343632831935
92612,522.1532430711402,9599.782152330483,59.52546971010998,9659.312843573023
92613,96.0564746295814,1765.9973255001078,10.950438107772278,1776.9487241726265
92668,591.3157283027717,10871.333751689177,67.40999302651598,10938.749657872975
93040,618.1762921735727,11365.164949848215,70.4720973077873,11435.643228918922
93096,582.2795718135249,10705.204104995939,66.37987118674184,10771.589798978395
93467,525.4970316861386,9661.257672579342,59.9066616122198,9721.169589161878
93468,167.1893547020505,3073.7746143036516,19.059586436033758,3092.835872633232
93524,582.2480937483421,10704.625381082331,66.37628268731099,10771.007486250579
93893,193.2449585971119,3552.8066313583167,22.029925280070753,3574.838489087973
93894,570.2788073742178,10484.570170786921,65.01178404066083,10549.587657615653
93895,229.81277998589294,4225.105661912843,26.198656918391798,4251.306616959034
93952,582.2166221638772,10704.046776316662,66.372694926682,10770.425293409566
94319,45.97020629300453,845.1617829948254,5.2406035174025165,850.4028462142908
94320,570.2788073742178,10484.570170786921,65.01178404066083,10549.587657615653
94321,377.03384877970456,6931.763539476381,42.98185876088632,6974.749168575754
94380,95.30365172510264,1752.1566839294949,10.864616296661701,1763.0222532626738
