line,length,Cement,Steel,Total
14号线,4004.566390537534,73623.91304436867,456.5205685212789,74080.47365855383
1号线,46890.22581062936,862076.3326261628,5345.485742411746,867422.2872708326
2号线,36752.85643521903,675700.8980329375,4189.82563361497,679891.0911951169
5号线,45337.25133821047,833524.9124804863,5168.446652555994,838693.8125055555
城郊线,34754.706757644126,638964.9361922197,3962.0365703714306,642927.3203096587
