building_id,FID,Shape Area (m2),Floor,Landuse,Floor Area (m2),Cement(kg),Steel(kg),Timber(kg),Brick(kg),Gravel(kg),Sand(kg),Asphalt(kg),Lime(kg),Glass(kg),Ceramic(kg),Total MS(t)
91024,0,111.061026002,2,9,222.122052004,58.33147207677045,13.4494902488422,0.29764354968536005,82.58720015560725,106.04773128826973,68.66014749495645,0.2554403598046,0.9417975004969601,0.1999098468036,0.0,0.3307708325212366
91028,1,822.008664851,8,13,6576.069318808,4691.367852037627,294.67366617578654,40.37706561748112,1635.2711575079854,4335.536741196926,3397.263170789401,3.1565132730278402,60.03951288071705,4.86629129591792,8.746172194014642,14.471298142968886
206649,2,607.872001965,23,13,13981.056045195,9974.085382642113,626.491121385188,85.84368411749729,3476.6692067586405,9217.570440036612,7222.753363508189,6.7109069016936,127.64704169263035,10.3459814734443,18.59480454010935,30.766711933056115
940878,3,448.765123917,7,18,3141.3558674190003,264.31368268463467,0.0,0.8481660842031301,3039.5445237559506,566.763425599736,480.9415833018489,0.0,0.0,0.0,0.0,4.3523799678677
143528,4,114.827961105,5,18,574.139805525,45.890994655613255,0.0,0.14353495138125,527.7550506366352,62.15063394808125,83.50863471361124,0.0,0.0,0.0,0.0,0.719443107507267
18517,5,250.20150873,7,13,1751.41056111,1135.8598053022793,82.61403616755871,11.314112224770598,458.4317143705425,1049.7079198012784,822.5499700253115,0.8932193861661,16.831055492267097,1.3661002376658,2.4519747855539995,3.582037421899005
206729,6,532.206581297,10,13,5322.06581297,3796.7617509727975,238.4817690791857,32.6774840916358,1323.4381057112496,3508.7847698329906,2749.432419638432,2.5545915902256,48.5904608724161,3.9383287015977992,7.0783475312501,11.71173802802178
206721,7,335.522213595,8,13,2684.17770876,1914.8923774293837,120.2780031295356,16.480851131786398,667.4744708373491,1769.65152160838,1386.6730461225034,1.2884053002048,24.5065424809788,1.9862915044823999,3.5699563526508,5.906801465897256
650671,8,1460.6167217,5,13,7303.083608499999,5210.019846303899,327.25117649688497,44.84093335618999,1816.0578009256947,4814.849992247964,3772.8460229871844,3.5054801320799993,66.67715334560499,5.404281870289999,9.713101199305,16.0711657888651
