id,inter_length,Cement,Steel,Total
136678,555.0420169480415,10204.441931169573,63.27478993207672,10267.72227152182
136679,539.5005158834275,9918.711589511657,61.50305881071074,9980.220043327525
136680,518.1186384956727,9525.605987556559,59.06552478850669,9584.67669353145
136681,86.04477708899213,1581.9323663333496,9.809104588145102,1591.7423313692655
137199,187.18618370296795,3441.4161155172287,21.339224942138348,3462.757212321204
137200,646.2316980669702,11880.963306644268,73.67041357963461,11954.640182540883
137201,91.18968111892883,1676.5213754746956,10.395623647557887,1686.9179110190644
137204,432.07386140626556,7943.673621215579,49.256420200314274,7992.934362154507
137205,551.4135131598593,10137.731925308883,62.86114050022396,10200.598579944239
137721,465.4973307749208,8558.163771323612,53.06669570834097,8611.235122005259
137722,459.0455143640023,8439.54719112704,52.33118863749626,8491.88297021968
137728,395.97933191563385,7280.07605747561,45.14164383838226,7325.221661107311
137729,322.67237553266847,5932.328397444356,36.7846508107242,5969.116274978835
138236,184.88391762908196,3399.0889767714957,21.076766609715346,3420.1675922203876
138237,480.9045958669249,8841.426185967457,54.82312392882944,8896.254118942245
138238,308.25097045520585,5667.191009309256,35.140610631893466,5702.334702450853
138242,97.51207598544012,1792.758541871557,11.116376662340173,1803.875893654657
138243,646.2316980643363,11880.963306595844,73.67041357933435,11954.640182492158
138244,180.73436728941562,3322.7995352722337,20.60371787099338,3343.4050604869
138252,718.344516260407,13206.75674800242,81.8912748536864,13288.655206301268
138761,172.65362541326965,3174.2351766867087,19.682513297112738,3193.9194165200756
138762,480.9045958669249,8841.426185967457,54.82312392882944,8896.254118942245
138763,480.9045958684755,8841.426185995964,54.82312392900621,8896.254118970928
138764,493.6645313591735,9076.017472393092,56.277756574945776,9132.300165613351
138765,548.7196220815301,10088.204764772712,62.55403691729443,10150.764288886226
138775,3.6045489832855746,66.26959701221547,0.4109185840945555,66.68055164179984
138776,713.8462145473648,13124.055515991156,81.37846845839958,13205.441122911701
139299,336.272610578235,6182.368582754745,38.33507760591879,6220.707023086769
139300,381.1185728352542,7006.861150390421,43.44751730321898,7050.3124788793675
139823,671.2598785200125,12341.106153991646,76.52362615128142,12417.63649274171
139824,45.51689832490067,836.8277205343156,5.188926409038677,842.0171021123376
140347,716.7266426724746,13177.01215826702,81.7068372646621,13258.726162798106
140870,291.3610823705195,5356.670585771178,33.215163390239226,5389.88866277224
140871,426.00079674930765,7832.020388228054,48.564090829421076,7880.5887390654425
141394,620.1478097250686,11401.41128031729,70.69685030865782,11472.114332104044
141395,97.76975142289828,1797.4959022124708,11.145751662210404,1808.6426315721953
141918,715.3679598371302,13152.032787926042,81.55194742143286,13233.591889027071
142441,387.4498143159387,7123.26096170039,44.16927883201701,7167.434115030549
142442,282.9494141194601,5202.022149092133,32.25623320961845,5234.281211795892
142965,670.3523722089182,12324.421659537238,76.42017043181667,12400.848533492777
143488,670.8371931630878,12333.335087931438,76.475440020592,12409.817236323963
143489,1.742890176251245,32.04301846147738,0.19868948009264192,32.241725370471784
144012,673.6425843059462,12384.912176038979,76.79525461087788,12461.7141670757
144535,673.5955219411701,12384.046934933192,76.78988950129339,12460.843560389705
145058,212.1437313476523,3900.2603793892745,24.184385373632363,3924.44688620022
145059,460.6736243445317,8469.479976837973,52.51679317527661,8522.001376749491
145582,672.4162134120365,12362.36535941816,76.65544832897217,12439.027531909265
146105,183.7042719882242,3377.401203460782,20.94228700665756,3398.3453275101597
146106,604.8780575929055,11120.677040064993,68.95609856559122,11189.63918741116
146107,204.92510475054743,3767.546001587767,23.361461941562407,3790.909512780377
146111,83.95734656975633,1543.5549771115045,9.571137508952221,1553.1269541939223
146112,389.69437878423423,7164.527257004359,44.425159181402705,7208.956313129549
146630,399.95295284557983,7353.131038536458,45.5946366243961,7398.729674690381
146631,484.0815416674757,8899.834302741125,55.18529575009223,8955.024439306631
146632,470.5901094527977,8651.794456388592,53.64727247761894,8705.446434767306
146633,470.59010945447636,8651.794456419455,53.647272477810304,8705.446434798358
146634,386.6327628848773,7108.2394793108415,44.07613496887602,7152.319480607346
146635,112.56453169875519,2069.4977896362975,12.832356613658092,2082.331271895272
146636,546.8620935857703,10054.054121953452,62.34227866877781,10116.401869243164
146637,502.4540289501762,9237.612297708702,57.27975930032009,9294.897081549308
147160,644.3403278309844,11846.190483769371,73.45479737273223,11919.65172454538
147683,631.3250885589312,11606.905439905064,71.97106009571814,11678.882813251666
147684,12.970263335496712,238.45816172047373,1.4786100202466252,239.9369014433537
148207,646.2423274193643,11881.15872718174,73.67162532580753,11954.83681493082
148730,648.4114459683852,11921.037950014304,73.91890484039591,11994.963338969157
149253,671.0764411440223,12337.73365966844,76.50271429041855,12414.243084723268
149776,375.13698364736047,6896.889692986886,42.76561613579909,6939.659060492521
149777,320.64296617928903,5895.0177267765675,36.553298144438955,5931.574231350668
150300,695.7314186614507,12791.015174776585,79.31338172740537,12870.335513818176
150823,298.31464507482366,5484.511766554182,34.0078695385299,5518.522619239163
150824,372.608650765163,6850.406318231016,42.47738618722858,6892.88743050475
151346,651.3961465000308,11975.911639441601,74.25916070100351,12050.177314104069
151869,651.3639467878121,11975.319648054458,74.25548993381058,12049.581651627735
152392,652.8059266940345,12001.830434210557,74.41987564311992,12076.256837912944
152915,652.7604261290558,12000.99390677843,74.41468857871236,12075.415122961402
153437,640.2497110815092,11770.984535736436,72.98846706329205,11843.979405296837
153438,13.112773750084816,241.07821426757187,1.494856207509669,242.57320160281904
153960,653.8332138498869,12020.717098298031,74.53698637888711,12095.260623009057
