id,building_id,height,proj_shape_area,inter_shape_area,inter_perimeter
31,132380,6,52.00797138313971,52.00797138313971,28.987373321140147
31,132374,6,31.004955710711286,31.004955710711286,22.2832049223429
31,132363,6,101.95954360128351,101.95954360128351,40.32095621945111
31,132364,6,91.23153482133836,91.23153482133836,41.09627498267972
31,132373,6,87.62818384627417,87.62818384627417,40.50027257154735
31,132351,6,72.53006027826873,72.53006027826873,38.164704067069415
31,132375,6,211.30367875563442,211.30367875563442,61.28291326013132
31,132361,6,177.36589419517853,177.36589419517853,54.4283410968919
32,132367,6,123.1712485608681,123.1712485608681,46.706760506601455
