id,inter_length,Cement,Steel,Total
27270,351.7551523174616,6467.014957805009,40.10008736419062,6507.1185627207215
27539,548.3036041790394,10080.5562797956,62.50661087641049,10143.06837370805
27808,601.904345403868,11066.00537120666,68.61709537604095,11134.628485626154
28077,303.3317172153989,5576.750587687937,34.57981576255548,5611.333436767663
28078,538.8065926644347,9905.953818069705,61.423951563745554,9967.383157699376
28347,57.28857925679344,1053.249956750355,6.530898035274452,1059.7814276714219
28348,596.0951719212281,10959.203774820062,67.95484959902001,11027.1645853708
28349,188.72098691387873,3469.6334572017913,21.514192508182177,3491.1495369198424
28618,407.3741850073494,7489.57031761827,46.44065709083783,7536.015048450957
28619,434.6969884274258,7991.899785268341,49.55545668072654,8041.45958891895
28888,161.39818349147546,2967.303989508942,18.3993929180282,2985.7049964088046
28889,538.9862368239563,9909.25657414607,61.44443099793102,9970.706395006368
29157,173.9483218984843,3198.0381586204153,19.83010869642721,3217.870006800061
29158,382.4811183652119,7031.911536333238,43.60284749363416,7075.5182086380555
29426,597.4650736135436,10984.389403734265,68.11101839194397,11052.506396776942
29693,170.87496728752782,3141.5345648315265,19.479746270778172,3161.016019851977
29694,560.9987524102602,10313.95645307511,63.95385777476966,10377.915920837402
29695,208.2780788194927,3829.1903963155855,23.743700985422166,3852.9361800817956
29960,97.04819445199838,1784.230084518046,11.063494167527814,1795.294549167518
29961,534.4639011169301,9826.11347739575,60.92888472733003,9887.047706762089
29962,387.7964159440518,7129.633229167233,44.2087914176219,7173.845898549013
30228,432.0361740964113,7942.980740400781,49.252123846990884,7992.237184609513
30229,456.1510093373816,8386.331745157668,52.001215064461505,8438.337521732223
30496,619.519919192209,11389.867519149571,70.62527078791183,11460.498985136675
30497,319.95775287363824,5882.42008700431,36.475183827594755,5918.898470409433
30498,511.92648050110995,9411.763224748103,58.359618777126535,9470.127962790033
30499,464.2148152597671,8534.584736402667,52.92048893961345,8587.509867490431
30500,468.13396710711044,8606.638303924556,53.36727225021059,8660.010257514436
30501,470.85063905630994,8656.58429054387,53.67697285241933,8710.265971902678
30502,203.2425361426213,3736.6119945567316,23.16964912025883,3759.7836761023514
30765,578.0251237878056,10626.98612058757,65.89486411180984,10692.886764950614
30766,603.512669304213,11095.574390031263,68.80044430068027,11164.380869458637
30771,267.6081029117737,4919.97229595193,30.5073237319422,4950.482295764902
30772,470.85063905439495,8656.584290508661,53.676972852201025,8710.265971867253
30773,470.85063905630994,8656.58429054387,53.67697285241933,8710.265971902678
30774,470.85063905630994,8656.58429054387,53.67697285241933,8710.265971902678
30775,468.8156700919501,8619.171406483803,53.44498639048231,8672.621081030986
30776,468.154630289705,8607.018196329924,53.369627853026365,8660.392505729253
30777,382.0239129226029,7023.505818842926,43.55072607317673,7067.060365155231
31034,734.5374711397324,13504.46406152927,83.73727170992947,13588.208678613908
31035,721.6869354957844,13268.207092220644,82.27231064651943,13350.486619736515
31036,56.32538288141712,1035.541601021025,6.421093648481552,1041.9632579233353
31046,510.7815952520794,9390.714520893527,58.229101858737046,9448.948730568218
31047,37.44710256035464,688.4646061010944,4.268969691880429,692.7339502640004
31303,577.24568641136,10612.656172215991,65.80600825089505,10678.46795292375
31305,454.17107858765104,8349.93073812318,51.77550295899222,8401.710782792956
31306,517.7591662778374,9518.997094426379,59.02454495567346,9578.026816973714
31307,244.2017076111614,4489.645952414126,27.8389946676724,4517.487389098875
31316,536.9938061570502,9872.625756259307,61.21729390190373,9933.848420099273
31571,396.45912476435893,7288.8970442014925,45.19634022313692,7334.097349015876
31572,180.7635974023423,3323.3369306060895,20.607050103867024,3343.94578834593
31576,273.5574586664691,5029.351142008448,31.185550287977478,5060.539427871011
31577,517.7591662776305,9518.997094422575,59.02454495564987,9578.026816969887
31578,398.43765244387674,7325.2722558041505,45.42189237860195,7370.698132559276
31579,258.4388571832594,4751.3958049256535,29.46202971889157,4780.860419033116
31580,477.7068432375878,8782.63553585462,54.45858012908501,8837.098893052136
31581,466.91672184623394,8584.259261975792,53.22850629047067,8637.49243743348
31582,465.26269676632467,8553.850027421911,53.039947431361014,8606.89462748024
31583,464.49242776457993,8539.688639527525,52.95213676516211,8592.645421216965
31584,604.5837175202246,11115.265600772154,68.92254379730561,11184.194190406635
31585,865.0589328191777,15904.099829291255,98.61671834138625,16002.725198221968
31586,467.69185630417354,8598.510101233669,53.31687161867578,8651.831649770906
31587,465.92215897677374,8565.974233566396,53.11512612335221,8619.094018911337
31588,463.853602867025,8527.943850174228,52.87931072684085,8580.827799437096
31589,463.8536028595748,8527.943850037254,52.87931072599153,8580.827799299273
31590,463.9346727634324,8529.434319408978,52.888552695031294,8582.327511450736
31591,463.948604782044,8529.690459431833,52.89014094515302,8582.585239863032
31592,463.8741985788753,8528.322502130637,52.88165863799178,8581.208799510614
31593,463.83298578954265,8527.564805410884,52.876960380007866,8580.446404120748
31594,463.86514745726737,8528.156097350387,52.88062681012848,8581.041362811988
31595,463.86878423465913,8528.222959466366,52.881041402751144,8581.10863955696
31596,463.83599463039957,8527.62012291995,52.877303387865545,8580.502064667762
31597,463.83420727040306,8527.587262324289,52.877099628825945,8580.469000295187
31598,463.83403178788353,8527.584036079921,52.87707962381872,8580.465754044058
31599,463.8332483766456,8527.569633072148,52.87699031493759,8580.451261719567
31600,463.8332483729203,8527.569633003657,52.876990314512916,8580.451261650653
31601,463.8332483747816,8527.569633037876,52.876990314725106,8580.451261685084
31602,463.8669695934827,8528.189597306484,52.88083453365703,8581.075070509836
31603,463.86705391450903,8528.19114754771,52.88084414625403,8581.076630364501
