gml_id,length,Cement,Steel,Gravel,Sand,Lime,Fly ash,Copper,Aluminum,Total
layer_railway_pl.9543,862.7950205688832,3485.691883098288,301.9782571991091,12035.99053693592,5634.051484314807,1315.7624063675469,223.46391032734073,11.21633526739548,10.353540246826599,23018.50835375723
layer_railway_pl.12530,849.5261584029151,3432.0856799477774,297.3341554410203,11850.889909720667,5547.405814371035,1295.5273915644457,220.02727502635503,11.043840059237896,10.194313900834983,22664.508380031373
layer_railway_pl.12532,824.2417014830485,3329.936473991516,288.48459551906694,11498.171735688526,5382.298310684307,1256.968594761649,213.47860068410955,10.71514211927963,9.890900417796582,21989.94435386625
layer_railway_pl.12536,855.0179903049044,3454.272680831814,299.25629660671655,11927.500964753417,5583.267476691025,1303.902435214979,221.44965948897024,11.115233873963758,10.260215883658853,22811.024963344546
layer_railway_pl.12543,51.72615635227437,208.97367166318847,18.10415472329603,721.5798811142274,337.77180098035166,78.88238843721842,13.397074495239064,0.6724400325795669,0.6207138762272926,1380.0021253223279
layer_railway_pl.12546,61.722259338203244,249.35792772634113,21.602790768371136,861.0255177679353,403.0463534784672,94.12644549075995,15.986065168594639,0.8023893713966422,0.7406671120584389,1646.6881568839242
layer_railway_pl.12549,50.14021453410965,202.566466717803,17.549075086938377,699.4559927508296,327.41560090773606,76.46382716451723,12.986315564334399,0.6518227889434255,0.6016825744093158,1337.6907835555114
layer_railway_pl.12556,2197.825482117353,8879.214947754108,769.2389187410736,30659.665475537076,14351.800398226316,3351.6838602289636,569.2367998683945,28.571731267525593,26.373905785408237,58635.78603740886
layer_railway_pl.12595,1325.1277861037447,5353.516255859128,463.79472513631066,18485.53261614724,8653.084443257452,2020.8198738082108,343.2080966008699,17.22666121934868,15.901533433244937,35353.084205461804
layer_railway_pl.12596,2051.8408532099234,8289.43704696809,718.1442986234731,28623.179902278433,13398.520771460799,3129.057301145133,531.4267809813701,26.673931091729003,24.62209023851908,54741.062122787545
layer_railway_pl.12597,800.5148777670762,3234.080106178988,280.1802072184767,11167.182544850713,5227.3621518190075,1220.7851885947912,207.33335334167273,10.406693410971991,9.606178533204915,21356.936423947827
layer_railway_pl.12598,573.9464310592228,2318.7435814792602,200.881250870728,8006.552713276159,3747.8701948167254,875.2683073653149,148.65212564433872,7.461303603769896,6.887357172710674,15312.316834229005
layer_railway_pl.12599,519.6076730317726,2099.2149990483617,181.86268556112043,7248.527038793228,3393.0381048974755,792.4017013734533,134.5783873152291,6.754899749413044,6.2352920763812705,13862.613108814661
layer_railway_pl.12600,442.7436850459023,1788.6844875854451,154.9602897660658,6176.274406390337,2891.1162633497415,675.184119695001,114.67061442688869,5.75566790559673,5.312924220550827,11811.958773339627
layer_railway_pl.12606,651.9684288144172,2633.9524524102453,228.188950085046,9094.95958196112,4257.353840158144,994.2518539419863,168.85982306293403,8.475589574587422,7.823621145773006,17393.865712339837
layer_railway_pl.12610,757.955317396151,3062.13948228045,265.2843610886529,10573.476677676306,4949.448222596866,1155.8818590291303,196.3104272056031,9.853419126149964,9.095463808753811,20221.489912811914
layer_railway_pl.12613,499.31402224300683,2017.2286498617477,174.7599077850524,6965.430610289945,3260.5205652468344,761.4538839205854,129.32233176093877,6.491082289159089,5.9917682669160826,13321.19879942118
layer_railway_pl.12619,636.0118465569693,2569.487860090156,222.60414629493928,8872.365259469721,4153.15735801701,969.9180659993782,164.72706825825506,8.268154005240602,7.6321421586836315,16968.16005429338
layer_railway_pl.12627,661.5984234644309,2672.857630796301,231.55944821255082,9229.29800732881,4320.237705222733,1008.937595783257,171.35399167728758,8.6007795050376,7.939181081573171,17650.78433960755
layer_railway_pl.12628,370.4734571774827,1496.7127669970303,129.66571001211895,5168.104727625884,2419.1916753689625,564.9720221956611,95.95262540896803,4.816154943307275,4.445681486129793,9883.86136403806
layer_railway_pl.12636,482.5109559511776,1949.3442620427577,168.87883458291216,6731.0278355189275,3150.7965423611895,735.8292078255458,124.97033759135499,6.27264242736531,5.790131471414131,12872.909793821467
layer_railway_pl.12637,486.6589448113054,1966.1021370376736,170.3306306839569,6788.8922801177105,3177.882909617824,742.1548908372407,126.04466670612808,6.3265662825469695,5.8399073377356645,12983.573988620816
layer_railway_pl.12646,881.8259534217548,3562.5768518238892,308.6390836976141,12301.47205023348,5758.323475844059,1344.784578968176,228.3929219362345,11.463737394482813,10.581911441061056,23526.234611338994
layer_railway_pl.15619,668.1937583445158,2699.5027837118437,233.86781542058054,9321.302928905996,4363.305241989688,1018.9954814753867,173.0621834112296,8.686518858478705,8.01832510013419,17826.741278873335
layer_railway_pl.15620,4545.59768795303,18364.214659330242,1590.9591907835604,63411.08774694477,29682.752902333286,6932.03647412837,1177.3098011798347,59.092769943389385,54.54717225543636,121272.00071689888
