line,length,Cement,Steel,Total
11号线,65547.77760671133,1205095.235821612,7472.446647165092,1212568.337946553
13号线,77603.89504836946,1426746.8344253222,8846.844035514117,1435594.4544997867
2号线,28849.122755537228,530390.8333693244,3288.7999941312437,533679.9218546832
3号线,28910.818335140455,531525.105983374,3295.833290206012,534821.2283817633
